231.91033618807077,48.94600296020508
174.28620827034663,29.916099548339844
198.3578369345359,92.19355964660645
278.4479113289124,429.93201446533203
256.4765473168674,178.85092163085938
244.56895600879128,320.93469047546387
241.39620882434357,190.91068267822266
226.48105093861673,248.34613609313965
212.90071056673432,30.843536376953125
224.3030360248857,113.43675994873047
252.37497962990824,112.4693603515625
221.95745627669473,679.7075958251953
211.17204791706365,29.43130874633789
231.1847244991271,78.10021591186523
205.3405627076763,50.94681358337402
270.262773936431,65.53480529785156
204.55437316389595,63.41946029663086
195.2544533022305,28.511768341064453
179.51540330903995,213.81444358825684
210.98455268289214,288.2315196990967
218.869553084036,197.95398139953613
206.33273623928284,64.91547584533691
199.00276989890622,77.47488594055176
195.45307802451939,46.469289779663086
209.68276719513366,97.62064170837402
240.24179295825644,1153.673469543457
