1548.8388299942017,1461.471884727478
1383.5095661878586,1423.35591173172
1428.0577018260956,1436.0870666503906
1355.9481935501099,1486.7319912910461
1524.9255120754242,1506.5540158748627
1601.2606363296509,1514.0528750419617
1556.0333017110825,1438.8011090755463
1477.267149925232,1419.8218212127686
1465.7458593845367,1396.4762547016144
1630.499428510666,1475.7782428264618
1425.7178602218628,1472.6934745311737
1640.673501253128,1630.54740524292
1510.9584305286407,1496.4220488071442
1486.4261603355408,1525.2808721065521
1462.1286647319794,1341.6099338531494
1475.992287516594,1366.497409582138
1404.960040807724,1394.372880935669
1378.9839457273483,1409.5632650852203
1516.1765843629837,1409.9452993869781
1634.07044506073,1476.6800255775452
1512.5373945236206,1311.8487346172333
1474.94464802742,1285.6964693069458
1529.2764648199081,1371.4206628799438
1327.6231832504272,1324.1688239574432
1414.450166940689,1418.8250615596771
1432.0143349170685,1401.871853351593
1367.830554842949,1311.7587630748749
1388.8913459777832,1398.5786287784576
1510.10666847229,1434.0757102966309
1335.3400452136993,1350.4533054828644
1518.4265842437744,1353.3136594295502
1478.4094936847687,1411.0692384243011
1482.5210527181625,1397.1933379173279
1510.5012918710709,1470.3038642406464
1444.0752086639404,1366.5253357887268
1462.5703134536743,1456.2743957042694
1301.7661955356598,1466.7014722824097
1656.5289483070374,1410.7261571884155
1486.7501578330994,1389.1378753185272
1358.9960684776306,1349.3752059936523
1443.3391432762146,1405.1071617603302
1381.4734919071198,1372.9431924819946
1463.730568408966,1439.3994755744934
1395.782867193222,1356.2019374370575
1413.02432513237,1446.8954496383667
1505.4337821006775,1412.3567962646484
1445.5035862922668,1357.0277514457703
1448.1105771064758,1306.9426352977753
1386.2290856838226,1350.3226382732391
1325.7458666563034,1332.1023886203766
1589.5648794174194,1477.4307391643524
1394.8356456756592,1353.9349975585938
1456.6340453624725,1367.247519493103
1440.3707265853882,1417.3914008140564
1169.8516762256622,1343.7955162525177
1416.0269794464111,1359.7088372707367
1579.8505160808563,1417.637870311737
1356.295581817627,1407.7312698364258
1307.3470520973206,1313.0115058422089
1385.1216373443604,1464.04891371727
1252.0735371112823,1375.0387120246887
1399.8472130298615,1384.337769985199
1710.6620754003525,1444.1708858013153
1570.8117361068726,1461.641093969345
1451.6070306301117,1328.8490693569183
1622.1437788009644,1405.6038510799408
1270.5491024255753,1394.179586648941
1532.6262612342834,1360.4346780776978
1454.4297556877136,1319.5430331230164
1520.138177871704,1346.3114702701569
1307.376011133194,1298.662959098816
1403.9560446739197,1370.0712010860443
1337.6947137117386,1379.9105641841888
1545.2343580722809,1400.4837617874146
1226.3677887916565,1297.525940656662
1549.6854532957077,1445.8315317630768
1593.6689856052399,1420.2148160934448
1418.9444494247437,1400.5783076286316
1230.094985961914,1370.7271053791046
1338.8059523105621,1285.0963063240051
1503.113272190094,1361.8737950325012
1423.2673997879028,1331.3374094963074
1550.2848148345947,1411.3326170444489
1549.1075156927109,1336.3460264205933
1441.7787808179855,1434.2982432842255
1539.064769268036,1410.2773327827454
1438.3062698841095,1349.685376405716
1302.6267578601837,1350.9280211925507
1358.3694833517075,1329.0547697544098
1473.9225624799728,1435.4241380691528
1527.6054730415344,1400.9387338161469
1393.1318817138672,1364.619500875473
1431.5599435567856,1277.5034177303314
1501.941359758377,1317.9302790164948
1545.5118279457092,1443.9364700317383
1507.2492351531982,1372.086450099945
1481.1562407016754,1367.2913312911987
1434.96859562397,1453.4510531425476
1355.3596000671387,1324.08789396286
1463.9026178121567,1452.6989922523499
1618.0249078273773,1380.6177065372467
1403.113133430481,1336.7405405044556
1389.255286693573,1365.5918312072754
1603.3415545225143,1411.1836423873901
1360.635865688324,1330.9823496341705
1534.3477864265442,1398.4134924411774
1631.0189254283905,1450.0227982997894
1391.332638144493,1335.6131708621979
1556.5833332538605,1407.2246985435486
1471.962354183197,1305.712928533554
1453.6621952056885,1370.1785836219788
1437.1052367687225,1405.21004986763
1469.9418778419495,1373.8792729377747
1325.0618790388107,1367.8510313034058
1492.7859309911728,1390.0107817649841
1491.5674203634262,1409.8295757770538
1523.27643430233,1443.00834441185
1679.7295396327972,1603.4469714164734
1447.7319437265396,1494.6531393527985
1581.6319217681885,1415.1151621341705
1599.4909052848816,1466.3333435058594
1612.496090888977,1456.7674942016602
1305.098773241043,1342.2432577610016
1316.1959891319275,1338.2389631271362
1329.8100554943085,1355.4998145103455
1233.2965450286865,1310.3824439048767
1576.9480760097504,1486.841646194458
1421.3710016012192,1379.6702122688293
#,#,#,#,#,#,#, ,m,e,a,n, ,v,a,l,u,e, ,#,#,#,#,#,#,#,#,#,#,#
1456.420075549744,1395.381860030815
