1246.0606685876846,210.9556109905243
1075.6830456256866,211.60518407821655
1081.2334716320038,210.12202286720276
1152.1307322978973,213.49183702468872
1158.0861794948578,216.4969847202301
1270.2577545642853,211.74846959114075
1178.4515812397003,206.3955521583557
1165.6954720020294,204.71773409843445
1134.4390199184418,203.67307305335999
1276.77072930336,205.04923343658447
1092.4835290908813,204.69518971443176
1255.5771870613098,212.11214756965637
1185.3254771232605,206.25244069099426
1146.0460348129272,208.6802041530609
1144.151867032051,202.44989490509033
1166.6979460716248,203.85440611839294
1174.0996444225311,207.09517168998718
1130.784922361374,205.046382188797
1184.6757938861847,206.25980854034424
1276.8729175329208,207.5619535446167
1174.553514957428,206.81611013412476
1100.6129113435745,200.9777159690857
1240.3481522798538,204.35162591934204
1044.6225848197937,201.71366453170776
1192.7608894109726,206.02016496658325
1149.0312614440918,203.4001874923706
1028.975217461586,201.22598433494568
1073.0285465717316,201.84734439849854
1208.469069480896,204.2818078994751
1025.7902143001556,201.95910358428955
1212.5120183229446,204.8313226699829
1123.5708339214325,204.2429165840149
1132.9631106853485,205.77083277702332
1101.2635078430176,205.04178309440613
1128.4088534116745,204.64583921432495
1202.525220155716,206.17475295066833
1058.981724023819,204.81241273880005
1273.9963709115982,205.806720495224
1102.4543941020966,204.44736981391907
1100.1233526468277,205.64816188812256
1093.5492525100708,205.11260795593262
1108.914115190506,207.76747679710388
1111.504584312439,207.6747419834137
1156.4881353378296,203.9427387714386
1093.7718465328217,206.6085913181305
1170.2937078475952,206.81602239608765
1115.5329200029373,205.45966458320618
1112.7830414772034,203.8270297050476
1028.98744058609,205.05675721168518
1011.1415838003159,204.04744005203247
1248.0880378484726,207.38250756263733
1154.9078421592712,206.76916408538818
1162.1518285274506,206.886864900589
1107.5254720449448,207.18004727363586
1043.6731326580048,206.46998023986816
1067.9805507659912,207.1641070842743
1237.2726557254791,209.75617742538452
1009.0832893848419,205.7149817943573
1022.4540365934372,204.75652742385864
1133.2283792495728,205.50256657600403
962.9500005245209,205.5045292377472
1044.8439761400223,205.70901322364807
1344.6603381633759,207.40444922447205
1244.1428008079529,209.2156376838684
1125.357617020607,206.86688613891602
1228.7855684757233,207.37653970718384
1045.4521590471268,207.6857132911682
1167.312955379486,207.48825669288635
1117.6495376825333,205.12454533576965
1177.1404538154602,203.66747617721558
1102.8114454746246,207.5590479373932
1102.2420864105225,205.39781260490417
1061.69954931736,205.52151560783386
1144.3057720661163,206.82499766349792
979.9478449821472,206.29544711112976
1266.256039738655,209.4439947605133
1155.820261478424,206.64549374580383
1130.0420293807983,207.43139243125916
1005.6319239139557,205.87158823013306
1069.4520268440247,205.50852584838867
1192.3464586734772,207.06038427352905
1076.272294998169,206.55372405052185
1258.124259710312,205.81770586967468
1140.138750076294,205.14849758148193
1119.016584277153,206.11790418624878
1151.8474230766296,207.17510080337524
1108.248544216156,204.38651180267334
1053.4633836746216,208.4516634941101
996.531252861023,206.07202887535095
1214.4857749938965,208.81072688102722
1174.7043027877808,205.72195720672607
1054.028011083603,205.96032691001892
1119.0642162561417,204.02348709106445
1108.2615685462952,207.90015602111816
1266.1481642723083,208.1933388710022
1252.32009267807,207.01650214195251
1160.2859641313553,206.54378247261047
1098.4876599311829,208.28010725975037
1041.3969368934631,205.53348350524902
1093.6208279132843,206.98457098007202
1219.481481552124,203.8300380706787
1103.5349822044373,206.6295199394226
1066.7144640684128,205.69403910636902
1267.8104764223099,207.90314722061157
1093.3752069473267,206.3642303943634
1251.2725150585175,207.93803668022156
1249.6444170475006,205.23227405548096
1068.3164293766022,203.6485071182251
1297.2527344226837,206.7432312965393
1186.16574883461,204.55807662010193
1118.1960399150848,204.6039514541626
1201.960853934288,208.46963930130005
1106.1575375795364,204.74357295036316
1097.769535779953,204.17607998847961
1253.6057187318802,206.69436383247375
1148.6011875867844,207.66975498199463
1158.8675781488419,206.7681667804718
1376.9596960544586,210.6757354736328
1175.1240264177322,206.8808469772339
1254.8232245445251,205.21134519577026
1284.2472882270813,207.23591542243958
1210.9770548343658,205.81272077560425
1015.4132213592529,203.4729769229889
1022.8265285491943,202.67309761047363
977.8996963500977,202.52153778076172
997.7061809301376,201.610937833786
1180.8574659824371,205.69904136657715
1109.7740629911423,204.3685657978058
#,#,#,#,#,#,#, ,m,e,a,n, ,v,a,l,u,e, ,#,#,#,#,#,#,#,#,#,#,#
1140.7068733302876,206.15858821570873
